file,line,pattern,hazard_class,context
cleaned_operators/common/elementwise.py,434,"astype(float)",UNKNOWN_TO_ZERO,"s) -> pd.DataFrame:         x_vals = x.values.astype(float)         y_vals = y.values.astype(float)      "
cleaned_operators/common/elementwise.py,435,"astype(float)",UNKNOWN_TO_ZERO,"alues.astype(float)         y_vals = y.values.astype(float)         result = np.full(x_vals.shape, np.nan"
cleaned_operators/common/elementwise.py,1196,"np.log",DOMAIN,"e, **kwargs) -> pd.DataFrame:         return np.log(x)  # aliases: LOG, ln    # canonical=log10 backend=p"
cleaned_operators/common/elementwise.py,1257,"np.log",DOMAIN,"e, **kwargs) -> pd.DataFrame:         return np.log(x.abs()).replace([np.inf, -np.inf], np.nan)    # cano"
cleaned_operators/common/elementwise.py,1518,"astype(float)",UNKNOWN_TO_ZERO,"rame:         try:             arr = x.values.astype(float)             t_rows, n_cols = arr.shape       "
cleaned_operators/common/elementwise.py,1524,"np.nanmean",MISSING_TOPOLOGY,"     sub = arr[: i + 1]                 mu = np.nanmean(sub, axis=0)                 centered = sub - mu "
cleaned_operators/common/elementwise.py,1534,"np.argsort",TIE_POLICY," = np.linalg.eigh(cov)                 idx = np.argsort(eigenvalues)[::-1]                 vecs = eigenve"
cleaned_operators/common/elementwise.py,1606,"astype(float)",UNKNOWN_TO_ZERO,"s.power_real_domain_policy）。         base = x.astype(float)         exp = float(y)         is_integer_exp"
cleaned_operators/common/elementwise.py,2609,"astype(float)",UNKNOWN_TO_ZERO,"eturn (_truthy_series(x) & _truthy_series(y)).astype(float)   # canonical=or_ backend=pandas_numpy select"
cleaned_operators/common/elementwise.py,2625,"astype(float)",UNKNOWN_TO_ZERO,"eturn (_truthy_series(x) | _truthy_series(y)).astype(float)   # canonical=not_ backend=pandas_numpy selec"
cleaned_operators/common/elementwise.py,2641,"astype(float)",UNKNOWN_TO_ZERO,"*kwargs):         return (~_truthy_series(x)).astype(float)   # canonical=inverse backend=pandas_numpy se"
cleaned_operators/common/group.py,131,"dropna",GAP_COMPRESSION,"ontinue          for group_val in group_slice.dropna().unique():             mask = (group_slice == group"
cleaned_operators/common/group.py,258,"dropna",GAP_COMPRESSION,"                 for group_val in group_slice.dropna().unique():                     mask = (group_slice "
cleaned_operators/common/group.py,348,"dropna",GAP_COMPRESSION,"nue              for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,390,"dropna",GAP_COMPRESSION,"inue             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,430,"dropna",GAP_COMPRESSION,"inue             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,470,"dropna",GAP_COMPRESSION,"inue             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,510,"dropna",GAP_COMPRESSION,"inue             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,568,"dropna",GAP_COMPRESSION,"nue              for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,632,"astype(float)",UNKNOWN_TO_ZERO,"         result.loc[date, valid_mask] = is_in.astype(float)                 continue              # 按组判断 "
cleaned_operators/common/group.py,636,"dropna",GAP_COMPRESSION,"按组判断             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,641,"astype(float)",UNKNOWN_TO_ZERO,"     is_in = (group_data.rank(pct=True) <= p).astype(float)                         result.loc[date, is_i"
cleaned_operators/common/group.py,702,"dropna",GAP_COMPRESSION,"进行排名             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,754,"dropna",GAP_COMPRESSION,"nue              for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,810,"dropna",GAP_COMPRESSION,"nue              for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,881,"dropna",GAP_COMPRESSION,"组标准化             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group.py,1040,"dropna",GAP_COMPRESSION,"inue             for group_val in group_slice.dropna().unique():                 mask = (group_slice == g"
cleaned_operators/common/group_key.py,7,"dropna",GAP_COMPRESSION,"is None``, ``np.isnan(lab)``, ``pd.isna``, ``.dropna()``), so a ``pd.NA`` / ``NaT`` / ``""`` / ``None`` /"
cleaned_operators/common/group_polars.py,51,"np.nanmean",MISSING_TOPOLOGY,"None or np.all(np.isnan(row_g)):         m = np.nanmean(row_x[mask])         out = row_x.copy()         o"
cleaned_operators/common/group_polars.py,60,"np.nanmean",MISSING_TOPOLOGY,"mask         if np.any(gm):             mu = np.nanmean(row_x[gm])             out[gm] = row_x[gm] - mu  "
cleaned_operators/common/group_polars.py,71,"np.nanmean",MISSING_TOPOLOGY,"one or np.all(np.isnan(row_g)):         mu = np.nanmean(row_x[mask])         out[mask] = mu         retur"
cleaned_operators/common/group_polars.py,77,"np.nanmean",MISSING_TOPOLOGY,"        if np.any(gm):             out[gm] = np.nanmean(row_x[gm])     return out   def _aggregate_row(ro"
cleaned_operators/common/group_polars.py,142,"np.nanmean",MISSING_TOPOLOGY,"ces] = 0.0             return         mean = np.nanmean(vals)         std = np.nanstd(vals, ddof=1)      "
cleaned_operators/common/group_polars.py,165,"np.argsort",TIE_POLICY,")      def _rank_vals(vals):         order = np.argsort(vals, kind="mergesort")         ranks = np.empty("
cleaned_operators/common/group_polars.py,369,"np.argsort",TIE_POLICY,"ray([], dtype=float)                 ranks = np.argsort(np.argsort(vals, kind="mergesort"), kind="mergeso"
cleaned_operators/common/group_polars.py,369,"np.argsort",TIE_POLICY,"pe=float)                 ranks = np.argsort(np.argsort(vals, kind="mergesort"), kind="mergesort") + 1.0 "
cleaned_operators/common/group_polars.py,371,"astype(float)",UNKNOWN_TO_ZERO,"/ len(vals)                 return (pct <= q).astype(float)              if row_g is None or np.all(np.is"
cleaned_operators/common/group_polars.py,391,"np.argsort",TIE_POLICY,"位置。返回值总和恒为 ``n(n+1)/2``。     """     order = np.argsort(vals, kind="mergesort")     n = len(vals)     ran"
cleaned_operators/common/gtja_compat.py,103,"np.log",DOMAIN,"olling(w, min_periods=1).sum()     log_abs = np.log(clean.abs().where(clean.ne(0)))     magnitude = np.ex"
cleaned_operators/common/polars_auto.py,162,"sum(x^2) risk",NUMERIC_STABILITY,"()     mu = c.cum_sum() / cnt     mean_sq = c.pow(2).cum_sum() / cnt     return (mean_sq - mu.pow(2)).sqr"
cleaned_operators/common/polars_auto.py,163,"sum(x^2) risk",NUMERIC_STABILITY,"w(2).cum_sum() / cnt     return (mean_sq - mu.pow(2)).sqrt()   for _canon, _name in (     ("cumulative_me"
cleaned_operators/common/polars_auto.py,264,"ffill",STATE_HISTORY,"rs ``_ffill`` and ``FillNaPolarsAuto(method="ffill")`` land on the # same gated polars forward-fill path "
cleaned_operators/common/polars_auto.py,266,"ffill",STATE_HISTORY,"h below. _FFILL_METHOD_ALIASES = frozenset({"ffill", "pad", "forward_fill"})   def _ffill(self, x, **kwar"
cleaned_operators/common/polars_auto.py,270,"ffill",STATE_HISTORY,") -> pl.DataFrame:     # Mirror the pandas ``ffill`` gate (data_cleaning.FillForward): a field that     #"
cleaned_operators/common/polars_auto.py,287,"ffill",STATE_HISTORY,"ias(c) for c in cols])   _register_cleaning("ffill", "ffill", _ffill) _register_cleaning("dropna", "dropn"
cleaned_operators/common/polars_auto.py,287,"ffill",STATE_HISTORY,"r c in cols])   _register_cleaning("ffill", "ffill", _ffill) _register_cleaning("dropna", "dropna", _drop"
cleaned_operators/common/polars_auto.py,395,"ffill",STATE_HISTORY,"-12: canonical rewrite onto the gated polars ffill so                 # ``fillna(x, method="ffill")`` can"
cleaned_operators/common/polars_auto.py,396,"ffill",STATE_HISTORY,"ill so                 # ``fillna(x, method="ffill")`` cannot bypass the gate.                 return _ff"
cleaned_operators/common/polars_cs_misc.py,58,"astype(float)",UNKNOWN_TO_ZERO,", i] = np.where(valid, (cl >= ul - tolerance).astype(float), np.nan)     return _make(close, cols, out)  "
cleaned_operators/common/polars_cs_misc.py,70,"astype(float)",UNKNOWN_TO_ZERO,", i] = np.where(valid, (cl <= ll + tolerance).astype(float), np.nan)     return _make(close, cols, out)  "
cleaned_operators/common/polars_cs_misc.py,82,"astype(float)",UNKNOWN_TO_ZERO,"= 0)         out[:, i] = np.where(valid, flag.astype(float), np.nan)     return _make(listed, cols, out) "
cleaned_operators/common/polars_extended.py,598,"astype(float)",UNKNOWN_TO_ZERO,")                 out[i, valid_mask] = labels.astype(float)             except (ValueError, TypeError):  "
cleaned_operators/common/polars_group.py,212,"np.argsort",TIE_POLICY,"p.ones(xs.size, dtype=bool)             keep[np.argsort(xs)[:cut]] = False             keep[np.argsort(xs"
cleaned_operators/common/polars_group.py,213,"np.argsort",TIE_POLICY,".argsort(xs)[:cut]] = False             keep[np.argsort(xs)[-cut:]] = False             xs = xs[keep]    "
cleaned_operators/common/polars_limit_misc.py,58,"astype(float)",UNKNOWN_TO_ZERO," np.where(valid, (close >= upper - tolerance).astype(float), np.nan)   def _rolling_max_1d(x: np.ndarray,"
cleaned_operators/common/polars_limit_misc.py,106,"astype(float)",UNKNOWN_TO_ZERO,", i] = np.where(valid, (lo <= ll + tolerance).astype(float), np.nan)     return _make(low, cols, out)   d"
cleaned_operators/common/polars_limit_misc.py,118,"astype(float)",UNKNOWN_TO_ZERO,", i] = np.where(valid, (op >= ul - tolerance).astype(float), np.nan)     return _make(open_px, cols, out)"
cleaned_operators/common/polars_limit_misc.py,132,"astype(float)",UNKNOWN_TO_ZERO," out[:, i] = np.where(valid, (opened & broke).astype(float), np.nan)     return _make(open_px, cols, out)"
cleaned_operators/common/polars_limit_misc.py,154,"astype(float)",UNKNOWN_TO_ZERO,"np.where(valid, (at & (cl >= ul - tolerance)).astype(float), np.nan)         elif direction == "down":   "
cleaned_operators/common/polars_limit_misc.py,156,"astype(float)",UNKNOWN_TO_ZERO,"np.where(valid, (at & (cl <= ll + tolerance)).astype(float), np.nan)         else:             raise Valu"
cleaned_operators/common/polars_limit_misc.py,172,"astype(float)",UNKNOWN_TO_ZERO,"out[:, i] = np.where(valid, (touched & ~held).astype(float), np.nan)     return _make(high, cols, out)   "
cleaned_operators/common/polars_ops.py,268,"sum(x^2) risk",NUMERIC_STABILITY," )     _calculate_series = _unary(lambda c: c.pow(2))   @register_operator(name="clip", category="math", "
cleaned_operators/common/polars_robust_stats.py,218,"np.log",DOMAIN,"/ total     entropy = float(-np.sum(shares * np.log(shares + 1e-300)))     if normalize and shares.size >"
cleaned_operators/common/polars_robust_stats.py,220,"np.log",DOMAIN,"shares.size > 1:         entropy = entropy / np.log(shares.size)     return entropy   def ts_abs_entropy("
cleaned_operators/common/polars_state_event.py,299,"astype(float)",UNKNOWN_TO_ZERO,"    return None     gaps = np.diff(positions).astype(float)     for idx in range(positions.size - 1):    "
cleaned_operators/common/polars_state_event.py,299,"np.diff",GAP_COMPRESSION,"ons.size < 2:         return None     gaps = np.diff(positions).astype(float)     for idx in range(positi"
cleaned_operators/common/polars_statistics.py,193,"np.nanmean",MISSING_TOPOLOGY,"               return np.nan             m = np.nanmean(arr)             s = np.nanstd(arr, ddof=1)      "
cleaned_operators/common/polars_statistics.py,197,"np.nanmean",MISSING_TOPOLOGY,"      return np.nan             return float(np.nanmean(((arr - m) / s) ** 4) - 3.0)          cols = _num"
cleaned_operators/common/polars_statistics.py,325,"sum(x^2) risk",NUMERIC_STABILITY,"orr(y[c], x[c], window_size=w, min_samples=2).pow(2)).alias(c) for c in cols         ])   @register_opera"
cleaned_operators/common/scalar_compare.py,42,"astype(float)",UNKNOWN_TO_ZERO,"   }     out = np.where(valid, operations[op].astype(float), np.nan)     return pd.DataFrame(out, index=x"
cleaned_operators/common/shift_cum.py,59,"cumsum",NUMERIC_STABILITY,"gs) -> pd.DataFrame:         return x.notna().cumsum()    # canonical=cum_delta backend=pandas_numpy sele"
cleaned_operators/common/shift_cum.py,122,"ffill",STATE_HISTORY," **kwargs) -> pd.DataFrame:         return x.ffill()    # canonical=cum_max backend=pandas_numpy selected"
cleaned_operators/common/shift_cum.py,138,"cummax",STATE_HISTORY,", **kwargs) -> pd.DataFrame:         return x.cummax()    # canonical=cum_min backend=pandas_numpy select"
cleaned_operators/common/shift_cum.py,154,"cummin",STATE_HISTORY,", **kwargs) -> pd.DataFrame:         return x.cummin()    # canonical=cum_positive_streak backend=pandas_"
cleaned_operators/common/shift_cum.py,172,"cumsum",NUMERIC_STABILITY,"ve = col > 0             groups = (~positive).cumsum()             streak = positive.groupby(groups).cums"
cleaned_operators/common/shift_cum.py,173,"cumsum",NUMERIC_STABILITY,"            streak = positive.groupby(groups).cumsum()             result = pd.Series(np.where(positive, "
cleaned_operators/common/shift_cum.py,259,"cumsum",NUMERIC_STABILITY,", **kwargs) -> pd.DataFrame:         return x.cumsum()    # canonical=prev backend=pandas_numpy selected="
cleaned_operators/common/shift_polars.py,64,"sum(x^2) risk",NUMERIC_STABILITY,"_sum() / cnt             mean_sq = (pl.col(c).pow(2).cum_sum()) / cnt             var_pop = mean_sq - mu."
cleaned_operators/common/shift_polars.py,65,"sum(x^2) risk",NUMERIC_STABILITY,"m()) / cnt             var_pop = mean_sq - mu.pow(2)             var_sample = (                 pl.when(c"
cleaned_operators/common/shift_polars.py,89,"sum(x^2) risk",NUMERIC_STABILITY,"_sum() / cnt             mean_sq = (pl.col(c).pow(2).cum_sum()) / cnt             sd = (mean_sq - mu.pow("
cleaned_operators/common/shift_polars.py,90,"sum(x^2) risk",NUMERIC_STABILITY,"m_sum()) / cnt             sd = (mean_sq - mu.pow(2)).sqrt()             exprs.append(((pl.col(c) - mu) /"
cleaned_operators/common/statistics.py,1115,"ffill",STATE_HISTORY," **kwargs) -> pd.DataFrame:         return x.ffill()    # canonical=last_not_null backend=pandas_numpy se"
cleaned_operators/common/statistics.py,1131,"ffill",STATE_HISTORY," **kwargs) -> pd.DataFrame:         return x.ffill()    # canonical=levene_test backend=pandas_numpy sele"
cleaned_operators/common/statistics.py,1315,"dropna",GAP_COMPRESSION,"     row = x.loc[idx]             valid = row.dropna()             if len(valid) < 2:                 con"
cleaned_operators/common/statistics.py,1320,"astype(float)",UNKNOWN_TO_ZERO,"       result.loc[idx, labels.index] = labels.astype(float)             except (ValueError, TypeError):  "
