canonical,math_definition,reference_impl,semantic_hash,axis_semantics,sample_validity,missing_topology,current_row_requirement,tie_policy,ddof,quantile_interpolation,zero_denominator,zero_std,domain_policy,partial_window_policy,minimum_effective_sample,history_kind,history_formula,anchor_policy,parameter_binding_complete,hidden_kwargs,local_casts,sample_mask_policy,semantic_policy_disagreements,source_provenance,reference_smoke_pass,numba_native_pass,polars_native_pass,duckdb_native_pass,fallback_pass,native_used,fallback_used,prefix_invariance,chunk_invariance,column_permutation,metamorphic_properties,metamorphic_passed,math_defect,semantic_drift,fix_action,blockers
candle_close_location,"Close location in the candle range, 0=low and 1=high.",pandas/numpy,50b76baeb39ad42b9322fb2c76eabd9276aa78d77272a2142df43f2f80e5dba9,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_close_strength,"Close location mapped to [-1,1].",pandas/numpy,5cfde12211073623141fca106b5e81d2762ac11acd05b17186531b160d20fbee,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_direction,"Candle direction: -1, 0, +1.",pandas/numpy,a1dd0b4b32e32e8ab808477bd639dd46b7be80231200a66bc7f9ee13eae41f2e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_gap,Open minus previous close.,pandas/numpy,a1dd0b4b32e32e8ab808477bd639dd46b7be80231200a66bc7f9ee13eae41f2e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_gap_atr,Opening gap normalized by rolling ATR.,pandas/numpy,ba345af3e4e77b96322b1dfaa715bb014f114c4018f05a3b3f69156e04bb1953,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_gap_pct,Open gap versus previous close.,pandas/numpy,a1dd0b4b32e32e8ab808477bd639dd46b7be80231200a66bc7f9ee13eae41f2e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_inside_ratio,Continuous inside/outside range-size encoding.,pandas/numpy,e0babeba160bf408e9c7f66dd83c7367ad9be31e674740aae7c2c3d870e6df1f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_lower_shadow,Lower candle shadow length.,pandas/numpy,4a069d693e602ca0836e701d9c9461cc8e584719d39058583921042f64e0356f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_lower_shadow_ratio,Lower shadow divided by full candle range.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_lower_shadow_zscore,Lower-shadow z-score versus prior candles.,pandas/numpy,776b57b0b9e299ad79b6bee2156330bd0c242e0dbaf342cca19b5e343d2aaa83,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_overlap_ratio,Current/previous candle range-overlap ratio.,pandas/numpy,e0babeba160bf408e9c7f66dd83c7367ad9be31e674740aae7c2c3d870e6df1f,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_range,High-low candle range.,pandas/numpy,5d9c028a2c9acbbc56f26230edc3fdedae7cde909bbb8ce04aef65579a21f4f5,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_range_atr,Candle range normalized by rolling true range.,pandas/numpy,130c89e129ca3d19773cba7c040d377316828a72e63bbb33bdacaa9bdfeeced9,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_range_percentile,Range percentile within an explicit window.,pandas/numpy,c78672a214b639414c1bc0bc75ace8a439702629370cbe89fa6522639b82cc2d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_range_zscore,Range z-score versus prior candles.,pandas/numpy,c78672a214b639414c1bc0bc75ace8a439702629370cbe89fa6522639b82cc2d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_rejection_lower,Lower-wick rejection fraction.,pandas/numpy,ae77bd451e8fb9a1f92b5035f6f9d56b0b8e1de4cae3edc2b15091f80fceb21c,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_rejection_upper,Upper-wick rejection fraction.,pandas/numpy,ae77bd451e8fb9a1f92b5035f6f9d56b0b8e1de4cae3edc2b15091f80fceb21c,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_upper_shadow,Upper candle shadow length.,pandas/numpy,b5c0404db9ac047bd5c6d1b0658bd8a494196a8cd23e25b84ecc21dcccd1b3ed,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_upper_shadow_ratio,Upper shadow divided by full candle range.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candle_upper_shadow_zscore,Upper-shadow z-score versus prior candles.,pandas/numpy,55b62c216c6ba71c4a09302961edb17b3f4e62e8f990116b4b6f58a6693af6f6,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
candlestick_pattern,Adaptive bounded Japanese-candlestick pattern engine.,pandas/numpy,499d146bcf4c28c5cea872a75cdac4f67741178f6377e2f32e8faadadf676acd,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
capital_change_age,距最近股本变动生效日的交易日数（周末/节假日 ChangeDate 顺延至下一交易日）。,pandas/numpy,a04dc255c8d671d0a0f479c3615aec228e23f12a163cff67d3cbee457cc07bea,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
capital_change_magnitude,较上一交易日的股本变化（日状态差分，非快照事件）。,pandas/numpy,dc83d1220558f10ae7839ae03b1566e1613b5ac66ed4bd5a4c1a4fc93f2e9822,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cash_flow_lifecycle_stage,cash-flow sign lifecycle classification,pandas/numpy,ecc5902235dbdc5db4b2a59d5bd34f8ce6fb6e0dce9915004da8f02ee1912e35,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cbrt,计算立方根,pandas/numpy,9337571e4ca5904eb0e9b0b3efb94f3776c8735a2edc4be679c23da5e22b7e4e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_dark_cloud_cover,Two-bar bearish dark-cloud-cover geometry.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_doji,Deterministic doji geometry pattern.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_dragonfly_doji,Dragonfly-doji geometry with a zero-amplitude gate.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_engulfing,Bullish +1 / bearish -1 engulfing body pattern.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_evening_star,Three-bar bearish evening-star geometry.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_gravestone_doji,Gravestone-doji geometry with a zero-amplitude gate.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_hammer,Hammer geometry in a prior downtrend (classical context).,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_hanging_man,Hanging-man geometry in a prior uptrend (classical context).,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_harami,Bullish +1 / bearish -1 harami body pattern.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_harami_cross,Harami whose current candle is a doji.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_inside_bar,Inside-bar pattern.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_inverted_hammer,Raw inverted-hammer geometry.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_marubozu,"Marubozu geometry, signed by candle direction.",pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_morning_star,Three-bar bullish morning-star geometry.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_outside_bar,Outside-bar pattern signed by candle direction.,pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_piercing,Two-bar bullish piercing geometry.,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_shooting_star,"Raw shooting-star geometry, encoded -1 when present.",pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_spinning_top,"Spinning-top geometry, signed by candle direction.",pandas/numpy,3ff148c8860309235c97d60515ea807b77abafcaf10eb8e414180b4f8a4b78d0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_three_black_crows,"Three falling bearish candles: long bodies, short shadows, opens inside prior body.",pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_three_white_soldiers,"Three rising bullish candles: long bodies, short shadows, opens inside prior body.",pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_tweezer_bottom,Two-bar equal-low bullish reversal geometry (tick-aware).,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cdl_tweezer_top,Two-bar equal-high bearish reversal geometry (tick-aware).,pandas/numpy,ece736ac97169a58d69fb6ef14bd34a6d7f8fa1bc5afab77d59859f0de3d5b4a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
ceil,向上取整,pandas/numpy,68ac5518ed8a8c839b51f33fe40de53f3b044e103ac93e821bb4fdbfbc6aba3e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
choppiness_index,Choppiness Index based on true-range concentration.,pandas/numpy,50b1d27839f4eb72b207187ca2864e1ae4443340bf58545b3956e663778fc43a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
circulating_cap_ratio_change,流通股本 / 总股本 的日间变化（状态变化，非解禁事件；解禁需真实事件源）。,pandas/numpy,03b7072215876e1583e008ed7ab4350ebe32e71d7a7176cb770d0e3207fb2719,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
circulating_cap_unlock_proxy,流通股本 / 总股本 的变化（旧名；名称过度解释为解禁，改用 circulating_cap_ratio_change）。,pandas/numpy,03b7072215876e1583e008ed7ab4350ebe32e71d7a7176cb770d0e3207fb2719,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
clip,"裁剪到 [lo, hi] 区间",pandas/numpy,dded15367ef6e1bdcb333d7e24b01cb16b6cd5008f79e403b03c11432d1fb5de,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
coalesce,返回第一个非 NaN 值,pandas/numpy,b8630e0c15bbfa80ab5474dce6a45978ecff26590868a22887935d49b4525f2a,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
composition_aitchison_distance,composition_aitchison_distance,pandas/numpy,04c1477cee5b5dc0a8d967fc3146d3d839f9662040babc6923c3df50dc45e878,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
composition_clr_component,composition_clr_component,pandas/numpy,3829fc47f8dd8f04e789d95a49f983fce3b175b5b23e5d6dee8f664fe26c3b02,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
composition_entropy,composition_entropy,pandas/numpy,e27bbe39c0c107e1d2e540921249ae4ec2cb67702ba509b5bf5e2c9857cd13fd,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
composition_ilr_balance,composition_ilr_balance,pandas/numpy,04c1477cee5b5dc0a8d967fc3146d3d839f9662040babc6923c3df50dc45e878,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
composition_js_divergence,composition_js_divergence,pandas/numpy,04c1477cee5b5dc0a8d967fc3146d3d839f9662040babc6923c3df50dc45e878,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
composition_normalized_entropy,composition_normalized_entropy,pandas/numpy,e27bbe39c0c107e1d2e540921249ae4ec2cb67702ba509b5bf5e2c9857cd13fd,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
constant,返回常量值,pandas/numpy,4ac3caaa9b6226c6255176749333c7db4f5e2ebab1ebc8558f7bf244ddc6ce70,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
corwin_schultz_spread,Corwin-Schultz high-low spread proxy.,pandas/numpy,f689ae4f3e31cafdaf1b8f4889f44fb9d59205e758316e8a12ea054fa97762c9,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cos,计算余弦值（弧度）,pandas/numpy,8529f28c02664808edd6f4c229ca82edce1589a3ac74c7f1272d1ce383f85fe0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cos_phase,相位/循环位置余弦（输入须为 phase_radians / cyclic_position / normalized angular state）,pandas/numpy,8529f28c02664808edd6f4c229ca82edce1589a3ac74c7f1272d1ce383f85fe0,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cosh,计算双曲余弦值,pandas/numpy,c39eaa9044ceb24cdc49b49f9ddab1e8285534e66e20ae819d89a38d4b352a20,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
coskewness_to_market,相对市场的协偏度,pandas/numpy,8408e070ca44f3e5776f2c0aa760298bde910f5083d36285c6141c4822691684,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cot,计算余切值 (1/tan),pandas/numpy,67ff96ebf6b2a14374ae9f752a4eeb01468a7748e875f6a97442feb6d4b7c66e,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cross_event,上穿/下穿检测: x 相对 y 的方向性穿越。,pandas/numpy,8f6d5b4efa678241155aab57fcd816b854cea5f7f9d440118b47adbaade8f76d,panel,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,direction->str,isfinite,,inspect,,,,,,True,,,,,,,,,,M08_LOCAL_PARAMETER_COERCION
cs_actual_lof_score,局部离群因子 LOF（分块计算，避免全量距离矩阵）。,pandas/numpy,1c91637f96ec3e9ae943972404ecfb324340f18b1236fc46407421f56d4b6760,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cs_autoencoder_reconstruction_error,线性自编码器（PCA 基准）重构误差（deprecated，请用 ts_feature_pca_reconstruction_error）。,pandas/numpy,ae4f3ac6feae0f459a5fd0c66cf95de400aefda182ded2dcd94a065c2eaeb49a,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cs_bucket,横截面零到一排名分桶,pandas/numpy,952dbb8bb5e5d2e7d6e969d8d440318db5dc3d6a64f8ae47cfcb016e33d14d1a,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cs_bucket_fixed,固定边界分桶,pandas/numpy,006e23adbf1e9be5f678f539d497490d4d116e3e5f4aefa26b1322752c6a6ed9,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cs_bucket_historical,基于历史边界分桶（PIT）,pandas/numpy,35d6764f5e8c028de38b7de9471c279249091aab70c88d49a883db03f2e1f21c,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cs_count,计算截面有限值计数（sample_validity=finite：±Inf 不计入）,pandas/numpy,e5d7415f8194ab5e03b101f8e572221b1d19d2fe920f7e36b3ce947a5d5ad9be,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,count,,inspect,,,,,,True,,,,,,,,,,
cs_coverage_ratio,横截面每行有限值占比（广播到每列）。,pandas/numpy,6bc081650b66fa98128dbf21ec6e9b81ae444243df33260f01c0b0ff234a1c4b,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,,,,,,
cs_demean,截面数据减去均值,pandas/numpy,7370df8a343a4aa4d6ca5f91239b8331b3c4dcea9b7e29964f52a30c86abc9fc,row_wise,observed_roll,propagate,True,,1,linear,protected,zero,,min_periods,,,,trailing_end,True,,,,,inspect,,,,,,True,,,,,translation_invariance,,,,,
